"","Station","Year","Area","Species","Latitude","Longitude","CPUE","SST_cvW","SST_cvW5","SST_cvW4","SST_cvW3","SST_cvW2","SST_cvW1"
"34301",126,2003,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,9.44,0.182453384214898,0.170091417825145,0.329186250968262,0.251741562603884,0.172740002008172,0.273914078218221
"34311",126,2004,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,5.611,0.268014469998267,0.329186250968262,0.251741562603884,0.172740002008172,0.273914078218221,0.182453384214898
"34321",126,2005,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,7.696,0.188867287848538,0.251741562603884,0.172740002008172,0.273914078218221,0.182453384214898,0.268014469998267
"34331",126,2006,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,6.082,0.239435302624745,0.172740002008172,0.273914078218221,0.182453384214898,0.268014469998267,0.188867287848538
"34341",126,2007,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,10.501,0.356871631607923,0.273914078218221,0.182453384214898,0.268014469998267,0.188867287848538,0.239435302624745
"34351",126,2008,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,7.736,0.311131842464124,0.182453384214898,0.268014469998267,0.188867287848538,0.239435302624745,0.356871631607923
"34361",126,2009,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,9.479,0.379203665910822,0.268014469998267,0.188867287848538,0.239435302624745,0.356871631607923,0.311131842464124
"34371",126,2010,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,12.281,0.159325185592763,0.188867287848538,0.239435302624745,0.356871631607923,0.311131842464124,0.379203665910822
"34381",126,2011,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,8.36,0.24717092526408,0.239435302624745,0.356871631607923,0.311131842464124,0.379203665910822,0.159325185592763
"34391",126,2012,"Central Gulf of Alaska","Giant grenadier",57.347,-155.04,8.307,0.408049225994574,0.356871631607923,0.311131842464124,0.379203665910822,0.159325185592763,0.24717092526408
"34421",127,1990,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,7.307,0.284012784978705,0.23330066164382,0.262893366376991,0.240560307849569,0.185714074160751,0.378598565946093
"34431",127,1991,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,5.913,0.258703271656615,0.262893366376991,0.240560307849569,0.185714074160751,0.378598565946093,0.284012784978705
"34441",127,1992,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,5.822,0.23330066164382,0.240560307849569,0.185714074160751,0.378598565946093,0.284012784978705,0.258703271656615
"34451",127,1993,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,6.634,0.262893366376991,0.185714074160751,0.378598565946093,0.284012784978705,0.258703271656615,0.23330066164382
"34461",127,1994,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,7.028,0.240560307849569,0.378598565946093,0.284012784978705,0.258703271656615,0.23330066164382,0.262893366376991
"34471",127,1995,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,9.506,0.307537535283279,0.284012784978705,0.258703271656615,0.23330066164382,0.262893366376991,0.240560307849569
"34481",127,1996,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,9.804,0.309492306320851,0.258703271656615,0.23330066164382,0.262893366376991,0.240560307849569,0.307537535283279
"34491",127,1997,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,10.17,0.241157677267474,0.23330066164382,0.262893366376991,0.240560307849569,0.307537535283279,0.309492306320851
"34501",127,1998,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,6.474,0.170091417825145,0.262893366376991,0.240560307849569,0.307537535283279,0.309492306320851,0.241157677267474
"34511",127,1999,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,8.929,0.329186250968262,0.240560307849569,0.307537535283279,0.309492306320851,0.241157677267474,0.170091417825145
"34521",127,2000,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,7.735,0.251741562603884,0.307537535283279,0.309492306320851,0.241157677267474,0.170091417825145,0.329186250968262
"34531",127,2001,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,8.444,0.172740002008172,0.309492306320851,0.241157677267474,0.170091417825145,0.329186250968262,0.251741562603884
"34541",127,2002,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,6.087,0.273914078218221,0.241157677267474,0.170091417825145,0.329186250968262,0.251741562603884,0.172740002008172
"34551",127,2003,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,9.44,0.182453384214898,0.170091417825145,0.329186250968262,0.251741562603884,0.172740002008172,0.273914078218221
"34561",127,2004,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,5.611,0.268014469998267,0.329186250968262,0.251741562603884,0.172740002008172,0.273914078218221,0.182453384214898
"34571",127,2005,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,7.696,0.188867287848538,0.251741562603884,0.172740002008172,0.273914078218221,0.182453384214898,0.268014469998267
"34581",127,2006,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,6.082,0.239435302624745,0.172740002008172,0.273914078218221,0.182453384214898,0.268014469998267,0.188867287848538
"34591",127,2007,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,10.501,0.356871631607923,0.273914078218221,0.182453384214898,0.268014469998267,0.188867287848538,0.239435302624745
"34601",127,2008,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,7.736,0.311131842464124,0.182453384214898,0.268014469998267,0.188867287848538,0.239435302624745,0.356871631607923
"34611",127,2009,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,9.479,0.379203665910822,0.268014469998267,0.188867287848538,0.239435302624745,0.356871631607923,0.311131842464124
"34621",127,2010,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,12.281,0.159325185592763,0.188867287848538,0.239435302624745,0.356871631607923,0.311131842464124,0.379203665910822
"34631",127,2011,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,8.36,0.24717092526408,0.239435302624745,0.356871631607923,0.311131842464124,0.379203665910822,0.159325185592763
"34641",127,2012,"Central Gulf of Alaska","Giant grenadier",57.348,-155.245,8.307,0.408049225994574,0.356871631607923,0.311131842464124,0.379203665910822,0.159325185592763,0.24717092526408
"34671",128,1990,"Central Gulf of Alaska","Giant grenadier",58,-149.842,7.307,0.155564645400716,0.128436239708772,0.167000620297732,0.143339022706292,0.147320986590329,0.186009313682646
"34681",128,1991,"Central Gulf of Alaska","Giant grenadier",58,-149.842,5.913,0.157888567605132,0.167000620297732,0.143339022706292,0.147320986590329,0.186009313682646,0.155564645400716
"34691",128,1992,"Central Gulf of Alaska","Giant grenadier",58,-149.842,5.822,0.128436239708772,0.143339022706292,0.147320986590329,0.186009313682646,0.155564645400716,0.157888567605132
"34701",128,1993,"Central Gulf of Alaska","Giant grenadier",58,-149.842,6.634,0.167000620297732,0.147320986590329,0.186009313682646,0.155564645400716,0.157888567605132,0.128436239708772
"34711",128,1994,"Central Gulf of Alaska","Giant grenadier",58,-149.842,7.028,0.143339022706292,0.186009313682646,0.155564645400716,0.157888567605132,0.128436239708772,0.167000620297732
"34721",128,1995,"Central Gulf of Alaska","Giant grenadier",58,-149.842,9.506,0.17611198064169,0.155564645400716,0.157888567605132,0.128436239708772,0.167000620297732,0.143339022706292
"34731",128,1996,"Central Gulf of Alaska","Giant grenadier",58,-149.842,9.804,0.139285098121823,0.157888567605132,0.128436239708772,0.167000620297732,0.143339022706292,0.17611198064169
"34741",128,1997,"Central Gulf of Alaska","Giant grenadier",58,-149.842,10.17,0.122850560477857,0.128436239708772,0.167000620297732,0.143339022706292,0.17611198064169,0.139285098121823
"34751",128,1998,"Central Gulf of Alaska","Giant grenadier",58,-149.842,6.474,0.0723461509318459,0.167000620297732,0.143339022706292,0.17611198064169,0.139285098121823,0.122850560477857
"34761",128,1999,"Central Gulf of Alaska","Giant grenadier",58,-149.842,8.929,0.180154487904596,0.143339022706292,0.17611198064169,0.139285098121823,0.122850560477857,0.0723461509318459
"34771",128,2000,"Central Gulf of Alaska","Giant grenadier",58,-149.842,7.735,0.0877106810671728,0.17611198064169,0.139285098121823,0.122850560477857,0.0723461509318459,0.180154487904596
"34781",128,2001,"Central Gulf of Alaska","Giant grenadier",58,-149.842,8.444,0.0899944263231204,0.139285098121823,0.122850560477857,0.0723461509318459,0.180154487904596,0.0877106810671728
"34791",128,2002,"Central Gulf of Alaska","Giant grenadier",58,-149.842,6.087,0.138861366926589,0.122850560477857,0.0723461509318459,0.180154487904596,0.0877106810671728,0.0899944263231204
"34801",128,2003,"Central Gulf of Alaska","Giant grenadier",58,-149.842,9.44,0.0795120624881716,0.0723461509318459,0.180154487904596,0.0877106810671728,0.0899944263231204,0.138861366926589
"34811",128,2004,"Central Gulf of Alaska","Giant grenadier",58,-149.842,5.611,0.168761154888104,0.180154487904596,0.0877106810671728,0.0899944263231204,0.138861366926589,0.0795120624881716
"34821",128,2005,"Central Gulf of Alaska","Giant grenadier",58,-149.842,7.696,0.0937927400434578,0.0877106810671728,0.0899944263231204,0.138861366926589,0.0795120624881716,0.168761154888104
"34831",128,2006,"Central Gulf of Alaska","Giant grenadier",58,-149.842,6.082,0.124657177834669,0.0899944263231204,0.138861366926589,0.0795120624881716,0.168761154888104,0.0937927400434578
"34841",128,2007,"Central Gulf of Alaska","Giant grenadier",58,-149.842,10.501,0.184839589844573,0.138861366926589,0.0795120624881716,0.168761154888104,0.0937927400434578,0.124657177834669
"34851",128,2008,"Central Gulf of Alaska","Giant grenadier",58,-149.842,7.736,0.15609559233103,0.0795120624881716,0.168761154888104,0.0937927400434578,0.124657177834669,0.184839589844573
"34861",128,2009,"Central Gulf of Alaska","Giant grenadier",58,-149.842,9.479,0.191028205069709,0.168761154888104,0.0937927400434578,0.124657177834669,0.184839589844573,0.15609559233103
"34871",128,2010,"Central Gulf of Alaska","Giant grenadier",58,-149.842,12.281,0.0945559238029923,0.0937927400434578,0.124657177834669,0.184839589844573,0.15609559233103,0.191028205069709
"34881",128,2011,"Central Gulf of Alaska","Giant grenadier",58,-149.842,8.36,0.151098359747511,0.124657177834669,0.184839589844573,0.15609559233103,0.191028205069709,0.0945559238029923
"34891",128,2012,"Central Gulf of Alaska","Giant grenadier",58,-149.842,8.307,0.197724674372053,0.184839589844573,0.15609559233103,0.191028205069709,0.0945559238029923,0.151098359747511
"34921",129,1990,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,7.307,0.155564645400716,0.128436239708772,0.167000620297732,0.143339022706292,0.147320986590329,0.186009313682646
"34931",129,1991,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,5.913,0.157888567605132,0.167000620297732,0.143339022706292,0.147320986590329,0.186009313682646,0.155564645400716
"34941",129,1992,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,5.822,0.128436239708772,0.143339022706292,0.147320986590329,0.186009313682646,0.155564645400716,0.157888567605132
"34951",129,1993,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,6.634,0.167000620297732,0.147320986590329,0.186009313682646,0.155564645400716,0.157888567605132,0.128436239708772
"34961",129,1994,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,7.028,0.143339022706292,0.186009313682646,0.155564645400716,0.157888567605132,0.128436239708772,0.167000620297732
"34971",129,1995,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,9.506,0.17611198064169,0.155564645400716,0.157888567605132,0.128436239708772,0.167000620297732,0.143339022706292
"34981",129,1996,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,9.804,0.139285098121823,0.157888567605132,0.128436239708772,0.167000620297732,0.143339022706292,0.17611198064169
"34991",129,1997,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,10.17,0.122850560477857,0.128436239708772,0.167000620297732,0.143339022706292,0.17611198064169,0.139285098121823
"35001",129,1998,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,6.474,0.0723461509318459,0.167000620297732,0.143339022706292,0.17611198064169,0.139285098121823,0.122850560477857
"35011",129,1999,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,8.929,0.180154487904596,0.143339022706292,0.17611198064169,0.139285098121823,0.122850560477857,0.0723461509318459
"35021",129,2000,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,7.735,0.0877106810671728,0.17611198064169,0.139285098121823,0.122850560477857,0.0723461509318459,0.180154487904596
"35031",129,2001,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,8.444,0.0899944263231204,0.139285098121823,0.122850560477857,0.0723461509318459,0.180154487904596,0.0877106810671728
"35041",129,2002,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,6.087,0.138861366926589,0.122850560477857,0.0723461509318459,0.180154487904596,0.0877106810671728,0.0899944263231204
"35051",129,2003,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,9.44,0.0795120624881716,0.0723461509318459,0.180154487904596,0.0877106810671728,0.0899944263231204,0.138861366926589
"35061",129,2004,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,5.611,0.168761154888104,0.180154487904596,0.0877106810671728,0.0899944263231204,0.138861366926589,0.0795120624881716
"35071",129,2005,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,7.696,0.0937927400434578,0.0877106810671728,0.0899944263231204,0.138861366926589,0.0795120624881716,0.168761154888104
"35081",129,2006,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,6.082,0.124657177834669,0.0899944263231204,0.138861366926589,0.0795120624881716,0.168761154888104,0.0937927400434578
"35091",129,2007,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,10.501,0.184839589844573,0.138861366926589,0.0795120624881716,0.168761154888104,0.0937927400434578,0.124657177834669
"35101",129,2008,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,7.736,0.15609559233103,0.0795120624881716,0.168761154888104,0.0937927400434578,0.124657177834669,0.184839589844573
"35111",129,2009,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,9.479,0.191028205069709,0.168761154888104,0.0937927400434578,0.124657177834669,0.184839589844573,0.15609559233103
"35121",129,2010,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,12.281,0.0945559238029923,0.0937927400434578,0.124657177834669,0.184839589844573,0.15609559233103,0.191028205069709
"35131",129,2011,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,8.36,0.151098359747511,0.124657177834669,0.184839589844573,0.15609559233103,0.191028205069709,0.0945559238029923
"35141",129,2012,"Central Gulf of Alaska","Giant grenadier",58.083,-149.908,8.307,0.197724674372053,0.184839589844573,0.15609559233103,0.191028205069709,0.0945559238029923,0.151098359747511
"35171",130,1990,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,7.307,0.160320432245427,0.134546126718613,0.182857255595536,0.15603237531228,0.153942789516162,0.206894462621053
"35181",130,1991,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,5.913,0.174541034502106,0.182857255595536,0.15603237531228,0.153942789516162,0.206894462621053,0.160320432245427
"35191",130,1992,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,5.822,0.134546126718613,0.15603237531228,0.153942789516162,0.206894462621053,0.160320432245427,0.174541034502106
"35201",130,1993,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,6.634,0.182857255595536,0.153942789516162,0.206894462621053,0.160320432245427,0.174541034502106,0.134546126718613
"35211",130,1994,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,7.028,0.15603237531228,0.206894462621053,0.160320432245427,0.174541034502106,0.134546126718613,0.182857255595536
"35221",130,1995,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,9.506,0.201188361483252,0.160320432245427,0.174541034502106,0.134546126718613,0.182857255595536,0.15603237531228
"35231",130,1996,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,9.804,0.166398199516952,0.174541034502106,0.134546126718613,0.182857255595536,0.15603237531228,0.201188361483252
"35241",130,1997,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,10.17,0.149449584650337,0.134546126718613,0.182857255595536,0.15603237531228,0.201188361483252,0.166398199516952
"35251",130,1998,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,6.474,0.0912661117525225,0.182857255595536,0.15603237531228,0.201188361483252,0.166398199516952,0.149449584650337
"35261",130,1999,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,8.929,0.184822062338457,0.15603237531228,0.201188361483252,0.166398199516952,0.149449584650337,0.0912661117525225
"35271",130,2000,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,7.735,0.107547118293037,0.201188361483252,0.166398199516952,0.149449584650337,0.0912661117525225,0.184822062338457
"35281",130,2001,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,8.444,0.10729314624157,0.166398199516952,0.149449584650337,0.0912661117525225,0.184822062338457,0.107547118293037
"35291",130,2002,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,6.087,0.170505102463644,0.149449584650337,0.0912661117525225,0.184822062338457,0.107547118293037,0.10729314624157
"35301",130,2003,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,9.44,0.0950678894769167,0.0912661117525225,0.184822062338457,0.107547118293037,0.10729314624157,0.170505102463644
"35311",130,2004,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,5.611,0.178941475507276,0.184822062338457,0.107547118293037,0.10729314624157,0.170505102463644,0.0950678894769167
"35321",130,2005,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,7.696,0.110619877890119,0.107547118293037,0.10729314624157,0.170505102463644,0.0950678894769167,0.178941475507276
"35331",130,2006,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,6.082,0.169439035369165,0.10729314624157,0.170505102463644,0.0950678894769167,0.178941475507276,0.110619877890119
"35341",130,2007,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,10.501,0.18694761551729,0.170505102463644,0.0950678894769167,0.178941475507276,0.110619877890119,0.169439035369165
"35351",130,2008,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,7.736,0.163040966064637,0.0950678894769167,0.178941475507276,0.110619877890119,0.169439035369165,0.18694761551729
"35361",130,2009,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,9.479,0.190145804504021,0.178941475507276,0.110619877890119,0.169439035369165,0.18694761551729,0.163040966064637
"35371",130,2010,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,12.281,0.119776562421952,0.110619877890119,0.169439035369165,0.18694761551729,0.163040966064637,0.190145804504021
"35381",130,2011,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,8.36,0.175701380091831,0.169439035369165,0.18694761551729,0.163040966064637,0.190145804504021,0.119776562421952
"35391",130,2012,"Central Gulf of Alaska","Giant grenadier",58.727,-149.197,8.307,0.203024628246139,0.18694761551729,0.163040966064637,0.190145804504021,0.119776562421952,0.175701380091831
"35421",131,1990,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,7.307,0.172338142406231,0.150113806961784,0.195463899801413,0.163942187253388,0.160130590632328,0.221718241956765
"35431",131,1991,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,5.913,0.182221870485978,0.195463899801413,0.163942187253388,0.160130590632328,0.221718241956765,0.172338142406231
"35441",131,1992,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,5.822,0.150113806961784,0.163942187253388,0.160130590632328,0.221718241956765,0.172338142406231,0.182221870485978
"35451",131,1993,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,6.634,0.195463899801413,0.160130590632328,0.221718241956765,0.172338142406231,0.182221870485978,0.150113806961784
"35461",131,1994,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,7.028,0.163942187253388,0.221718241956765,0.172338142406231,0.182221870485978,0.150113806961784,0.195463899801413
"35471",131,1995,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,9.506,0.217218381386973,0.172338142406231,0.182221870485978,0.150113806961784,0.195463899801413,0.163942187253388
"35481",131,1996,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,9.804,0.177281094790552,0.182221870485978,0.150113806961784,0.195463899801413,0.163942187253388,0.217218381386973
"35491",131,1997,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,10.17,0.167082981424511,0.150113806961784,0.195463899801413,0.163942187253388,0.217218381386973,0.177281094790552
"35501",131,1998,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,6.474,0.092320628315467,0.195463899801413,0.163942187253388,0.217218381386973,0.177281094790552,0.167082981424511
"35511",131,1999,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,8.929,0.193870722672004,0.163942187253388,0.217218381386973,0.177281094790552,0.167082981424511,0.092320628315467
"35521",131,2000,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,7.735,0.121143912384058,0.217218381386973,0.177281094790552,0.167082981424511,0.092320628315467,0.193870722672004
"35531",131,2001,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,8.444,0.118077966036317,0.177281094790552,0.167082981424511,0.092320628315467,0.193870722672004,0.121143912384058
"35541",131,2002,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,6.087,0.176299337954583,0.167082981424511,0.092320628315467,0.193870722672004,0.121143912384058,0.118077966036317
"35551",131,2003,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,9.44,0.100090854493065,0.092320628315467,0.193870722672004,0.121143912384058,0.118077966036317,0.176299337954583
"35561",131,2004,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,5.611,0.185896966627429,0.193870722672004,0.121143912384058,0.118077966036317,0.176299337954583,0.100090854493065
"35571",131,2005,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,7.696,0.129835234900878,0.121143912384058,0.118077966036317,0.176299337954583,0.100090854493065,0.185896966627429
"35581",131,2006,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,6.082,0.182568782140199,0.118077966036317,0.176299337954583,0.100090854493065,0.185896966627429,0.129835234900878
"35591",131,2007,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,10.501,0.190624072564204,0.176299337954583,0.100090854493065,0.185896966627429,0.129835234900878,0.182568782140199
"35601",131,2008,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,7.736,0.179386975591127,0.100090854493065,0.185896966627429,0.129835234900878,0.182568782140199,0.190624072564204
"35611",131,2009,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,9.479,0.204307345758362,0.185896966627429,0.129835234900878,0.182568782140199,0.190624072564204,0.179386975591127
"35621",131,2010,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,12.281,0.130274600892903,0.129835234900878,0.182568782140199,0.190624072564204,0.179386975591127,0.204307345758362
"35631",131,2011,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,8.36,0.191167308839435,0.182568782140199,0.190624072564204,0.179386975591127,0.204307345758362,0.130274600892903
"35641",131,2012,"Central Gulf of Alaska","Giant grenadier",58.802,-149.048,8.307,0.215306431798735,0.190624072564204,0.179386975591127,0.204307345758362,0.130274600892903,0.191167308839435
"35671",132,1990,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,7.307,0.19026672551646,0.180374431546056,0.210081350080603,0.175222036336526,0.170315861708011,0.238007142943892
"35681",132,1991,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,5.913,0.197421073522632,0.210081350080603,0.175222036336526,0.170315861708011,0.238007142943892,0.19026672551646
"35691",132,1992,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,5.822,0.180374431546056,0.175222036336526,0.170315861708011,0.238007142943892,0.19026672551646,0.197421073522632
"35701",132,1993,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,6.634,0.210081350080603,0.170315861708011,0.238007142943892,0.19026672551646,0.197421073522632,0.180374431546056
"35711",132,1994,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,7.028,0.175222036336526,0.238007142943892,0.19026672551646,0.197421073522632,0.180374431546056,0.210081350080603
"35721",132,1995,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,9.506,0.230785607225593,0.19026672551646,0.197421073522632,0.180374431546056,0.210081350080603,0.175222036336526
"35731",132,1996,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,9.804,0.196116007407797,0.197421073522632,0.180374431546056,0.210081350080603,0.175222036336526,0.230785607225593
"35741",132,1997,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,10.17,0.194561345068404,0.180374431546056,0.210081350080603,0.175222036336526,0.230785607225593,0.196116007407797
"35751",132,1998,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,6.474,0.0998126618340116,0.210081350080603,0.175222036336526,0.230785607225593,0.196116007407797,0.194561345068404
"35761",132,1999,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,8.929,0.207389419050757,0.175222036336526,0.230785607225593,0.196116007407797,0.194561345068404,0.0998126618340116
"35771",132,2000,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,7.735,0.139905194093479,0.230785607225593,0.196116007407797,0.194561345068404,0.0998126618340116,0.207389419050757
"35781",132,2001,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,8.444,0.129132675343274,0.196116007407797,0.194561345068404,0.0998126618340116,0.207389419050757,0.139905194093479
"35791",132,2002,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,6.087,0.186730587239441,0.194561345068404,0.0998126618340116,0.207389419050757,0.139905194093479,0.129132675343274
"35801",132,2003,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,9.44,0.116249352483421,0.0998126618340116,0.207389419050757,0.139905194093479,0.129132675343274,0.186730587239441
"35811",132,2004,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,5.611,0.195789202268079,0.207389419050757,0.139905194093479,0.129132675343274,0.186730587239441,0.116249352483421
"35821",132,2005,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,7.696,0.15499834183168,0.139905194093479,0.129132675343274,0.186730587239441,0.116249352483421,0.195789202268079
"35831",132,2006,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,6.082,0.195748518845209,0.129132675343274,0.186730587239441,0.116249352483421,0.195789202268079,0.15499834183168
"35841",132,2007,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,10.501,0.211054678329156,0.186730587239441,0.116249352483421,0.195789202268079,0.15499834183168,0.195748518845209
"35851",132,2008,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,7.736,0.206295803060417,0.116249352483421,0.195789202268079,0.15499834183168,0.195748518845209,0.211054678329156
"35861",132,2009,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,9.479,0.231294188858574,0.195789202268079,0.15499834183168,0.195748518845209,0.211054678329156,0.206295803060417
"35871",132,2010,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,12.281,0.143963973293397,0.15499834183168,0.195748518845209,0.211054678329156,0.206295803060417,0.231294188858574
"35881",132,2011,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,8.36,0.211523807454328,0.195748518845209,0.211054678329156,0.206295803060417,0.231294188858574,0.143963973293397
"35891",132,2012,"Central Gulf of Alaska","Giant grenadier",59.083,-149.4,8.307,0.242037847990565,0.211054678329156,0.206295803060417,0.231294188858574,0.143963973293397,0.211523807454328
"35921",133,1990,"Central Gulf of Alaska","Giant grenadier",58.95,-149.508,7.307,0.170181358306549,0.170014846748674,0.202272149879457,0.161698912251012,0.159639238182399,0.223161664827298
"35931",133,1991,"Central Gulf of Alaska","Giant grenadier",58.95,-149.508,5.913,0.189086974241594,0.202272149879457,0.161698912251012,0.159639238182399,0.223161664827298,0.170181358306549
"35941",133,1992,"Central Gulf of Alaska","Giant grenadier",58.95,-149.508,5.822,0.170014846748674,0.161698912251012,0.159639238182399,0.223161664827298,0.170181358306549,0.189086974241594
"35951",133,1993,"Central Gulf of Alaska","Giant grenadier",58.95,-149.508,6.634,0.202272149879457,0.159639238182399,0.223161664827298,0.170181358306549,0.189086974241594,0.170014846748674
